Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.53028053,-18.32937,38.22208,0.010335906,-0.011786724,0.23511164,54.4648,-3.1058226,9.044597,1.1290296,22.274668,0.009071368,1.219951,4.160105,-4.8962617,26.026697,401.40384,1437.3055,-12.2428055,1290.1143,1178.0641,-27.143105,2379.7454,1036.093,-34.580097
0.39967534,-19.712633,38.26578,-0.0013494104,-0.005747149,0.27868512,50.134308,1.2117766,11.089046,10.836419,21.880934,0.016241794,0.48033294,3.8842232,-5.120788,22.920013,401.4752,1334.0133,-14.324496,1341.451,1054.897,-29.371256,2497.9895,1036.4165,-31.580252
0.29223198,-21.398306,35.993683,-0.010879249,-0.0050647557,0.22178094,47.20638,2.3792975,18.253914,15.669785,21.698532,0.03024665,2.1047068,2.7510574,-4.9717927,20.529701,398.24292,1566.6124,-14.904491,1443.3267,1215.56,-32.57785,2548.0234,1103.3871,-29.63356
0.2884219,-20.159075,29.47232,-0.021637937,-0.0050329478,0.1498139,45.06725,-2.7825925,28.569254,19.00982,21.514177,0.036111455,2.7947817,2.3221362,-5.287779,19.092669,608.70764,1665.8602,-20.958654,1657.2241,1242.2277,-34.212036,2607.6584,1262.5743,-29.705322
0.26995486,-21.32837,28.14303,-0.030055113,-0.0105692,0.14899834,49.30792,-8.983713,42.550297,12.214915,21.513184,0.030288383,3.0774374,1.2043536,-5.1911354,16.939384,638.6485,1664.3809,-23.477118,1843.5186,1067.5233,-32.918716,2779.1006,1120.446,-28.576971
0.23864883,-21.639868,28.267916,-0.039194662,-0.007958108,0.17365378,45.79323,-5.936344,49.84318,10.229378,22.231293,0.021457642,2.6260831,0.6932753,-3.8832805,18.522333,632.8509,1417.5311,-19.693632,1900.0443,793.8257,-30.081696,2583.335,1587.9805,-27.847666
0.21059458,-20.69083,28.374086,-0.022665748,-0.0075187352,0.14660436,46.705067,-10.614628,56.990936,-1.3080616,23.016905,0.020766953,3.109028,0.08618864,-2.0511189,22.086718,423.03964,1283.8564,-9.325646,1833.3295,861.93134,-29.141417,2378.1526,1499.4244,-27.850424
0.2621,-17.425898,23.979654,-0.0026957945,-0.0028936956,0.1269012,41.048405,-9.614667,55.80368,-3.7829015,23.480234,0.020027732,3.571091,1.4014086,-1.2218058,27.318583,390.57812,1165.8895,-2.007578,1732.1139,962.51764,-32.354237,2176.47,1499.2308,-30.547966
0.33819494,-17.709791,23.601065,0.0063364524,-0.0069535845,0.23551834,48.42058,-16.869337,61.34408,-9.49896,23.083658,0.014908095,3.2592986,2.8214386,-2.3875186,30.702843,386.09225,1168.4962,-4.3690476,1662.0074,1064.772,-35.601486,2268.9556,1176.6954,-34.509495
0.3813834,-22.18856,27.272324,0.0010306239,-0.013301056,0.35161057,49.326633,-7.192351,57.788647,-1.7990278,22.628159,0.022831438,3.5745747,4.370404,-4.046086,30.787474,350.93066,1421.6957,-3.8026695,1639.6791,1101.8912,-39.107185,2525.0315,1098.079,-35.686314
0.3944441,-26.208094,31.105856,-0.007909028,-0.02126556,0.38142797,51.306416,-0.6788762,56.410282,3.8776038,22.341047,0.027624056,2.650911,5.597242,-5.6189785,30.211073,315.7862,1591.382,-3.5459187,1602.9852,1216.7565,-41.1956,2565.01,1214.5531,-36.426056
0.4069866,-27.070732,31.85853,-0.0018045887,-0.027865507,0.2938516,47.384323,7.6083064,52.651012,5.7678566,22.188324,0.03703798,1.9725876,6.0830536,-6.3232694,27.612123,301.73618,1709.7593,-1.4102451,1637.8492,1360.8256,-41.11612,2582.0818,1089.3867,-35.34564
0.4189879,-27.221933,31.256132,-0.0007127311,-0.028305462,0.202636,46.075314,10.406909,54.293392,3.5760972,22.07321,0.03663453,0.55772656,6.143402,-6.429588,26.860825,340.1837,1425.8242,-3.5267448,1632.6605,1191.1772,-38.96317,2527.513,1183.3683,-36.172474
0.44002378,-27.210546,31.588219,0.0002468986,-0.028772114,0.15931004,47.769745,8.679267,55.310566,2.343878,21.948202,0.029689142,0.7504673,6.257377,-6.336998,26.757723,380.98746,1219.023,-5.250967,1746.295,970.2715,-35.85158,2677.2332,1052.669,-37.36314
0.44195357,-27.817514,32.710087,-0.0039860364,-0.025895454,0.13643439,48.873066,7.2776103,52.853443,4.408708,21.844948,0.021374173,0.6389944,6.169254,-6.203943,27.129171,408.04117,1077.2584,-6.5726266,1764.6986,749.4472,-35.332302,2798.2107,895.57153,-38.716267
0.43917036,-28.138525,33.823963,-0.007714897,-0.023565719,0.12680228,49.764637,6.1391673,49.0333,6.0775414,21.810522,0.007658782,0.5158844,6.0587173,-5.722384,28.371592,420.6819,1092.2413,-6.9848843,1799.4648,716.958,-34.621677,2881.009,745.8881,-40.675213
0.4270601,-28.719948,35.664516,-0.0143174,-0.023005107,0.12546586,49.37845,7.6548734,45.260788,7.2764316,21.831617,0.012784398,0.41642985,5.828552,-4.7871213,30.171997,421.20938,1153.6353,-7.5664973,1740.8304,816.0484,-32.64918,2862.285,738.0308,-42.941345
0.41290712,-29.17549,36.70156,-0.02858743,-0.021950545,0.13750376,48.738556,10.234838,39.37198,7.2045245,21.78031,0.010510381,0.23935926,5.2098656,-3.2878392,30.016068,423.3964,1224.3817,-8.036199,1734.0142,882.9528,-29.237541,2866.279,720.1716,-42.807526
0.41153622,-26.742239,38.116493,-0.031316884,-0.014600217,0.1651531,49.6154,7.529043,30.10756,7.743609,21.759012,0.009915183,0.46985984,4.7063975,-1.3914305,28.458624,540.8863,1442.275,-16.189262,1719.1278,1017.06805,-27.124443,2907.9753,700.5825,-40.633465
0.4504875,-21.698181,37.424973,-0.030934328,0.0062499433,0.19326673,50.840836,0.70686275,20.872803,12.5182495,21.946236,0.00622723,0.7412395,4.3038545,1.0332686,27.57842,749.7243,1630.3517,-23.305288,1661.5026,1095.0885,-26.746195,3011.4841,630.08606,-38.05272
0.44050375,-18.188337,35.79391,-0.027914664,0.021610154,0.24731891,49.819485,-3.9576032,18.759628,16.374445,22.274551,0.007858395,1.1093253,4.641182,3.2757933,30.916368,700.7801,1743.7115,-24.523008,1520.8965,1130.5748,-29.194275,2971.8713,1169.955,-39.5211
0.3872651,-20.528795,35.991776,-0.024310715,0.024260147,0.2378757,48.842197,-0.54830456,25.695028,19.175926,22.621056,0.012364122,1.8052025,4.605074,4.9227934,35.683376,557.50616,1608.7726,-18.628729,1432.7389,1083.3389,-35.007202,2917.3186,1166.0695,-43.47896
0.2766427,-26.013575,38.265057,-0.021133013,0.013123941,0.24019074,45.613422,9.346243,30.145311,18.436777,23.006426,0.029521937,1.4446677,4.1105466,5.2539697,39.643406,321.81784,1569.1068,-13.7510805,1442.0253,1166.5532,-41.361916,2739.1863,1488.3529,-48.14052
0.21214019,-31.22743,42.5605,-0.022100454,-0.00097515277,0.14990225,45.90093,17.72627,33.526417,15.910459,23.20424,0.038704522,1.5914202,3.6653495,5.355173,41.00387,728.06647,1900.6146,-76.74628,1711.1266,1724.6094,-97.333984,2895.2617,1370.1461,-100.51206
0.1674278,-34.359814,45.18472,-0.03272601,-0.011094238,0.12054387,44.494648,23.934397,30.989023,12.529227,0.0,0.0,0.0,0.0,0.0,0.0,949.3094,2034.4298,-138.94215,1880.6823,1904.287,-149.53267,2977.7468,1550.0116,-151.30632
0.13703148,-34.20518,44.281414,-0.034175918,-0.015322938,0.11362102,43.996815,24.959349,30.48152,7.9381413,0.0,0.0,0.0,0.0,0.0,0.0,1115.6107,1991.0894,-201.0,2025.234,1766.0997,-201.0,3157.9885,1280.275,-201.0
0.12551272,-32.478374,42.42384,-0.026060892,-0.013657262,0.11216131,45.16136,20.885633,28.060783,3.5727777,0.0,0.0,0.0,0.0,0.0,0.0,883.14716,1497.0504,-201.0,1963.6647,1152.3712,-201.0,3084.9177,834.9328,-201.0
0.1450126,-29.549263,40.892384,-0.016470203,-0.014729495,0.14616801,45.862064,16.348907,23.86541,-0.28590822,0.0,0.0,0.0,0.0,0.0,0.0,829.39355,1228.8119,-201.0,1996.6881,935.72314,-201.0,3051.9485,693.0241,-201.0
0.1843109,-28.83931,40.34863,-0.02125051,-0.020537375,0.11984857,50.77595,9.292762,24.456293,-5.9953694,0.0,0.0,0.0,0.0,0.0,0.0,839.36884,1099.1997,-201.0,2024.8802,904.6917,-201.0,3050.5696,693.10034,-201.0
0.20867614,-25.37384,36.313725,-0.02377784,-0.024260188,0.18538338,48.438324,6.568613,18.517588,-11.02158,0.0,0.0,0.0,0.0,0.0,0.0,673.7216,1308.4386,-201.0,1715.7427,1006.5618,-201.0,2810.6738,763.05096,-201.0
0.21527566,-23.914015,33.06593,-0.01982945,-0.027982866,0.1563111,50.100952,1.4702502,19.605844,-18.034607,0.0,0.0,0.0,0.0,0.0,0.0,663.2286,1284.8517,-201.0,1722.0416,967.38214,-201.0,2836.1533,742.61664,-201.0
0.20194721,-20.090576,29.129059,-0.012265007,-0.025440516,0.1511433,48.733486,-4.470172,20.836472,-24.807177,0.0,0.0,0.0,0.0,0.0,0.0,652.96967,1260.2374,-201.0,1742.4486,910.97455,-201.0,2888.7166,766.5271,-201.0
0.2027864,-16.929308,26.315514,-0.0019844875,-0.025032235,0.08706415,48.891514,-11.763293,23.196978,-28.619202,0.0,0.0,0.0,0.0,0.0,0.0,700.0428,1099.5978,-201.0,1790.4707,934.9316,-201.0,2878.7102,801.7273,-201.0
0.1971947,-11.718158,19.606745,0.005941007,-0.017700205,0.06848961,45.343655,-20.281866,24.670326,-33.604664,0.0,0.0,0.0,0.0,0.0,0.0,610.05597,1339.5323,-201.0,1580.7023,1184.0577,-201.0,2692.1758,861.04095,-201.0
0.22339845,-9.06814,13.81126,0.029936539,-0.022827856,0.05504896,41.53398,-24.341516,22.436728,-42.33716,0.0,0.0,0.0,0.0,0.0,0.0,695.2288,1397.6061,-201.0,1662.3397,1146.086,-201.0,2696.4348,815.9782,-201.0
0.2598702,-10.442662,12.249505,0.048971903,-0.030302003,0.07707965,40.680317,-25.004557,24.728724,-49.819164,0.0,0.0,0.0,0.0,0.0,0.0,868.9382,1400.1681,-201.0,2034.1757,974.64105,-201.0,3021.7004,773.04047,-201.0
0.28672135,-12.828864,14.533211,0.06535256,-0.04197477,0.08761803,40.182827,-21.264742,24.730347,-51.50044,0.0,0.0,0.0,0.0,0.0,0.0,980.45184,1287.198,-201.0,2249.3862,707.8514,-201.0,3199.818,713.26935,-201.0
0.31642246,-14.551528,17.578833,0.06606332,-0.044353064,0.1125016,40.343822,-21.324692,19.846241,-50.40301,0.0,0.0,0.0,0.0,0.0,0.0,1002.1243,1289.4978,-201.0,2264.8464,768.4235,-201.0,3174.9456,795.9961,-201.0
0.28442156,-12.977325,16.543688,0.06723258,-0.038586944,0.13082619,38.085697,-22.439627,16.264809,-47.170395,0.0,0.0,0.0,0.0,0.0,0.0,985.2745,1271.5923,-201.0,2100.212,997.37164,-201.0,2944.1074,826.3577,-201.0
0.28382054,-11.885459,14.3510475,0.07087421,-0.033942472,0.13062629,40.192493,-26.9289,18.874733,-50.075504,0.0,0.0,0.0,0.0,0.0,0.0,979.5317,1412.5321,-201.0,1913.6732,1673.1807,-201.0,2710.0942,842.5969,-201.0
0.23741679,-11.90498,13.589451,0.06605328,-0.027179921,0.1144101,39.836212,-21.363367,26.499182,-40.74503,0.0,0.0,0.0,0.0,0.0,0.0,722.85345,1541.2201,-201.0,1566.4686,1982.3383,-201.0,2423.01,827.2827,-201.0
0.23000713,-15.448918,17.68866,0.056404505,-0.03245276,0.07664625,47.063904,-19.380522,35.987072,-35.37466,0.0,0.0,0.0,0.0,0.0,0.0,673.4262,1513.6552,-201.0,1600.0629,1753.0695,-201.0,2551.8215,765.4484,-201.0
0.19812353,-19.075937,24.382141,0.03781986,-0.029115422,0.07190349,47.41023,-9.107638,33.581257,-23.315382,0.0,0.0,0.0,0.0,0.0,0.0,659.39044,1363.6686,-201.0,1794.1064,1147.5785,-201.0,2735.6016,1020.99664,-201.0
0.18277238,-22.895075,29.572985,0.033558547,-0.03558817,0.06134498,53.14513,-6.0807195,33.605427,-24.679396,0.0,0.0,0.0,0.0,0.0,0.0,794.5791,1236.6342,-201.0,2038.3055,852.2812,-201.0,3010.7883,1022.17505,-201.0
0.1860348,-25.130957,33.4341,0.01851832,-0.029246671,0.08997575,46.112926,6.992349,25.359299,-16.458424,0.0,0.0,0.0,0.0,0.0,0.0,791.8284,1265.1656,-201.0,2074.9326,928.4664,-201.0,3063.7615,1014.02716,-201.0
0.24506216,-29.58496,37.69324,0.020408677,-0.03281183,0.28887737,45.39336,17.05267,25.115149,-11.222427,0.0,0.0,0.0,0.0,0.0,0.0,759.7006,1191.5907,-201.0,1999.4601,890.19244,-201.0,3111.3398,659.60046,-201.0
0.33322355,-32.221863,40.561077,0.017228017,-0.033537854,0.40241027,41.92236,26.300749,21.019358,-3.8476849,0.0,0.0,0.0,0.0,0.0,0.0,737.25195,1261.8943,-201.0,2011.0419,971.54346,-201.0,3089.972,750.46564,-201.0
0.389985,-33.05643,41.05029,0.03360245,-0.038608592,0.5255561,44.34169,25.949446,18.599688,-9.194494,0.0,0.0,0.0,0.0,0.0,0.0,786.9405,1247.9254,-140.13153,2134.0574,915.0655,-150.88383,3128.7405,874.9038,-150.15266
0.39668855,-29.203445,39.27378,0.029258063,-0.03474587,0.4405361,47.05008,20.81179,14.893765,-14.671697,27.916336,0.0,1.2151277,5.864314,8.438411,45.28714,653.68506,1359.0087,-74.40829,1870.9125,948.60956,-91.31525,2936.4795,914.0076,-99.380066
0.36234903,-23.648462,40.110733,0.018670084,-0.03014305,0.3961886,47.610153,18.18623,10.658539,-15.494081,27.91597,0.070638105,1.7437396,6.805612,8.413926,45.17903,772.4404,1212.4161,-16.084679,1993.514,809.35205,-39.949154,3136.345,855.79596,-48.679493
0.3290852,-22.242683,41.20099,0.0028589983,-0.023521015,0.26637486,49.4213,17.269037,11.825423,-9.298333,27.900085,0.084421456,1.6805459,8.564773,8.506537,43.746067,756.7007,1211.7887,-18.52321,1887.7714,962.5184,-39.162548,3048.6418,963.26495,-47.53902
0.2912582,-24.05124,43.47147,0.0010715052,-0.024811948,0.16051644,48.70764,18.557165,14.397743,-4.201251,27.870361,0.061737433,1.4374508,8.931163,7.899957,42.774914,983.11743,1266.8438,-26.174774,2367.6775,1009.6665,-46.21779,3507.7527,1356.3063,-46.524334
0.2668743,-28.887774,43.29456,0.008957337,-0.021369224,0.10830424,47.93892,20.51887,18.635939,-1.4932033,27.794363,0.051921908,0.8596781,8.952816,7.7644105,42.663883,912.9626,1415.4106,-26.877935,2263.3145,1173.4775,-45.49878,3383.5227,1470.8932,-46.32141
0.2556795,-31.215899,41.990444,0.030909447,-0.022551676,0.08259837,46.903656,22.795816,22.568176,-2.2207246,27.724785,0.01934612,0.5990564,8.870406,8.1934595,43.559174,743.762,1537.4712,-22.633043,2059.1829,1291.1178,-43.120876,3212.1113,1382.8472,-47.275616
0.23541732,-32.63941,40.7697,0.033443753,-0.021693422,0.07885919,48.366333,22.500765,25.4704,-2.3078837,27.750229,0.0125869475,0.53902775,8.882568,9.279002,45.011642,551.8329,1594.0067,-18.678019,1618.5571,1662.7655,-43.302902,2737.097,1114.4379,-48.903805
0.2155127,-33.09323,41.566887,0.03163756,-0.01951187,0.0656148,47.44037,24.299105,25.634071,0.8549388,27.89589,0.013700538,0.523044,8.705163,11.122902,46.91223,365.64078,1643.7408,-10.742116,1417.2863,1705.1891,-45.339386,2500.991,1061.7164,-51.028122
0.18522327,-34.516094,44.107677,0.01268832,-0.018241622,0.068814404,48.510494,25.24266,28.80561,1.7345573,28.117899,0.010109649,0.62959915,7.8635955,13.99625,49.742657,754.86456,1686.9291,-24.897692,1772.0625,1695.9613,-49.520924,2908.5535,1168.7296,-54.391018
0.16182578,-36.170135,44.951252,0.009413608,-0.018173518,0.06092545,47.991528,27.517431,32.70409,1.2921175,28.43403,0.010850973,0.8208459,6.2113013,18.25029,47.497334,881.36163,1614.9637,-35.21788,2167.0593,1557.6943,-50.351078,3016.9436,1189.9434,-53.04896
0.14089431,-37.94404,45.67345,0.00430204,-0.018075516,0.05808888,47.527164,29.33786,35.844864,3.485202,28.58894,0.00928469,0.7214218,5.206474,20.630428,46.08025,948.1538,1684.0785,-100.77423,2124.9216,1682.2626,-100.3997,3033.5107,1149.1317,-101.82815
0.123457216,-39.145767,46.96622,-0.01299232,-0.016236227,0.057535093,49.679028,27.027708,39.920135,7.8182907,0.0,0.0,0.0,0.0,0.0,0.0,550.8367,1609.4135,-149.29347,1806.5127,1580.6396,-149.49884,2692.2654,1125.1749,-149.49884
0.11634284,-37.5139,45.402035,-0.018043589,-0.009059684,0.056924507,44.987167,27.665148,38.27342,16.434526,0.0,0.0,0.0,0.0,0.0,0.0,414.0192,1522.6154,-143.40202,1533.9457,1428.4088,-149.96593,2652.761,1117.6053,-147.95442
0.101899065,-34.72665,41.047253,-0.011969496,-0.0065417867,0.07420556,46.091415,20.910671,43.744953,15.678889,29.903683,0.0,2.7976758,5.9542494,15.385355,35.470703,627.2661,1449.568,-93.94201,1814.6088,1254.7618,-98.414406,2948.5383,1203.7577,-99.370415
0.10137025,-32.731045,38.33832,-0.0027428798,-0.0007673696,0.087160565,41.165203,22.345385,42.53099,18.083878,29.826065,0.07200225,3.695259,6.3571696,16.04885,37.751896,903.6494,1434.1719,-45.584126,2052.5652,1256.297,-47.216404,3242.0579,1244.4014,-50.968887
0.093639754,-34.26981,39.8912,-0.0041101594,-0.0013250029,0.079329744,43.646515,22.006853,46.778065,18.886904,29.839499,0.08365089,4.2995305,7.056284,16.527033,42.016476,1240.7299,1450.8403,-52.79454,2409.957,1171.7064,-47.71539,3652.67,1359.9312,-56.182728
0.09091645,-35.49471,43.66185,-0.014820878,0.0019895555,0.06877484,40.009274,26.762781,41.944565,22.462793,30.055618,0.070347555,2.9627979,7.3901353,15.818576,38.425194,1242.257,1368.7079,-52.183773,2411.5125,1242.6763,-47.801678,3571.6348,1464.5416,-54.424927
0.07748801,-36.006275,45.32207,-0.013229349,0.00517701,0.047000844,39.975887,26.806803,42.46625,25.009756,30.303564,0.052274596,2.0071452,7.229449,14.9595375,34.41127,1207.5669,1336.729,-49.529694,2347.0935,1221.5842,-47.27553,3439.1995,1387.5797,-51.512066
0.064179726,-33.650723,44.287365,-0.01563947,0.006448768,0.05028932,35.56957,26.044298,36.728565,24.5054,30.409216,0.024937816,2.0518484,7.0711923,14.528041,31.197437,854.82587,1316.3411,-99.91726,1904.2301,1208.2069,-97.81063,2898.208,1200.0399,-99.34379
0.049981087,-31.821283,42.24403,-0.008306148,0.012853141,0.033147573,34.737713,22.370535,37.310474,25.247263,0.0,0.0,0.0,0.0,0.0,0.0,586.0189,1273.9253,-149.98804,1589.6759,1005.9158,-149.27586,2593.9167,898.32715,-149.68561
0.036331806,-27.513885,38.077045,0.0052075693,0.015579623,0.032106366,32.574627,18.590996,31.928686,20.344414,0.0,0.0,0.0,0.0,0.0,0.0,356.3771,1223.0846,-201.0,1359.3094,918.4678,-201.0,2332.692,827.76514,-201.0
0.025570197,-21.533699,31.772451,0.02218268,0.019531779,0.020463334,31.128428,11.344228,26.886255,12.152615,0.0,0.0,0.0,0.0,0.0,0.0,337.12955,1329.23,-201.0,1326.7192,966.69775,-201.0,2333.3508,892.12445,-201.0
0.021526122,-18.39744,26.51973,0.02995295,0.009290556,0.01083905,31.062386,9.205871,26.906565,4.3161635,0.0,0.0,0.0,0.0,0.0,0.0,346.99512,1562.4219,-201.0,1244.246,1773.1097,-201.0,2204.7666,927.9421,-201.0
0.020721132,-16.614157,22.894743,0.031924978,0.009405027,0.004015695,29.772705,7.3854194,27.511831,2.0436,0.0,0.0,0.0,0.0,0.0,0.0,330.03796,1667.8838,-201.0,1212.9581,1902.2262,-201.0,2143.4211,880.77484,-201.0
0.02044592,-15.648586,22.038345,0.0351229,0.011974874,0.0030400164,28.969246,5.8456154,28.811798,5.6483784,0.0,0.0,0.0,0.0,0.0,0.0,548.7268,1521.8188,-201.0,1469.3717,1772.5795,-201.0,2413.2615,748.1306,-201.0
0.01919285,-12.952206,20.993088,0.048209604,0.015084318,0.002432218,26.758072,1.3437486,24.19929,5.4033413,0.0,0.0,0.0,0.0,0.0,0.0,558.6633,1349.2902,-201.0,1560.4248,1098.8625,-201.0,2507.3123,793.1258,-201.0
0.019185612,-11.577413,20.233458,0.052560896,0.012405482,0.0018853167,26.952852,-1.3654643,20.50521,4.937181,0.0,0.0,0.0,0.0,0.0,0.0,578.18353,1306.0006,-201.0,1559.3068,1023.0424,-201.0,2562.554,791.4427,-201.0
0.01893863,-11.012769,17.676235,0.045881968,0.015187492,0.0013670326,25.841543,-0.91432494,21.91915,2.392698,0.0,0.0,0.0,0.0,0.0,0.0,594.78094,1284.6671,-201.0,1602.0938,946.1546,-201.0,2599.1345,847.19855,-201.0
0.017983863,-10.6762495,15.7245,0.037337136,0.024154345,0.0010228887,25.166262,-0.70041496,23.167648,5.075199,0.0,0.0,0.0,0.0,0.0,0.0,855.3491,1110.0942,-201.0,1900.3983,790.69086,-201.0,2906.3997,784.0935,-201.0
0.018146856,-10.424405,15.119475,0.032871854,0.023233222,0.0011767143,24.790657,-0.83222467,23.992434,2.2774537,0.0,0.0,0.0,0.0,0.0,0.0,852.73285,1113.6722,-201.0,1892.1963,793.768,-201.0,2914.8054,748.0342,-201.0
0.020041043,-7.781667,14.005015,0.047320496,0.021062879,0.001527757,23.338327,-7.465313,19.940962,-1.7408513,0.0,0.0,0.0,0.0,0.0,0.0,826.1976,1271.9987,-201.0,1718.089,1012.09015,-201.0,2726.2385,785.67993,-201.0
0.023877626,-4.535249,12.269555,0.07393012,0.019773098,0.001731128,22.482592,-14.837476,14.406259,-7.0478745,0.0,0.0,0.0,0.0,0.0,0.0,774.5454,1377.6108,-201.0,1597.4858,1265.8739,-201.0,2587.7578,917.7266,-201.0
0.028955875,2.2404919,8.496396,0.0898031,0.032065853,0.0019717142,19.051851,-27.809502,9.858005,-7.121294,0.0,0.0,0.0,0.0,0.0,0.0,978.6263,1302.2256,-201.0,1795.4829,1359.457,-201.0,2674.9534,1156.5697,-201.0
0.032587443,6.3346977,6.704689,0.08794141,0.040749934,0.0019769028,18.031849,-33.090057,10.286654,-0.35274187,0.0,0.0,0.0,0.0,0.0,0.0,853.0267,1179.3392,-201.0,1755.89,1480.9508,-201.0,2528.4805,1345.3038,-201.0
0.03420966,9.695719,4.8075337,0.07284718,0.04778139,0.0022228053,15.60477,-38.73415,13.897084,4.371961,0.0,0.0,0.0,0.0,0.0,0.0,693.2004,1152.3268,-201.0,1661.9698,1483.5986,-201.0,2434.163,1412.4282,-201.0
0.033155542,9.740218,3.8027375,0.058941882,0.051373795,0.0020107657,14.150594,-37.983562,17.779863,9.360371,0.0,0.0,0.0,0.0,0.0,0.0,554.3379,1032.2743,-201.0,1563.999,1381.9825,-201.0,2403.9453,1227.7822,-201.0
0.032079864,9.106359,3.0038338,0.061142046,0.04848809,0.0017741754,13.471452,-37.530308,20.248728,7.219587,0.0,0.0,0.0,0.0,0.0,0.0,638.4336,1002.7531,-201.0,1658.6476,1208.5621,-201.0,2565.4163,1042.9612,-201.0
0.028892359,8.682948,2.1771166,0.053813357,0.046771448,0.0015312801,12.225635,-33.93868,21.7889,5.4639764,0.0,0.0,0.0,0.0,0.0,0.0,739.1839,998.97577,-201.0,1738.6771,1056.3427,-201.0,2651.3413,915.3781,-201.0
0.02393209,7.481947,0.010000627,0.051396403,0.03862183,0.0013067325,11.303039,-28.073135,23.293852,-0.13267533,0.0,0.0,0.0,0.0,0.0,0.0,874.30743,1179.3688,-201.0,1837.2682,1127.5757,-201.0,2719.7302,979.03937,-201.0
0.019166535,6.069507,-2.0297635,0.046739746,0.03391725,0.0009820162,10.132556,-21.257269,23.680956,-5.285713,0.0,0.0,0.0,0.0,0.0,0.0,797.3117,1202.502,-201.0,1797.0304,1139.2859,-201.0,2706.6985,1075.4843,-201.0
0.0171671,2.1134539,0.17873287,0.04143569,0.027136235,0.0007745247,12.428132,-13.716615,22.344683,-9.675542,0.0,0.0,0.0,0.0,0.0,0.0,689.1208,1272.33,-201.0,1698.1205,1231.1105,-201.0,2636.7966,1185.664,-201.0
0.017486854,0.09795332,3.0890667,0.043312628,0.027243907,0.00066794996,14.098904,-9.371196,22.443283,-11.78596,0.0,0.0,0.0,0.0,0.0,0.0,502.05762,1452.0187,-201.0,1475.6185,1229.2012,-201.0,2526.2695,1044.207,-201.0
0.01791328,-1.2643304,5.050427,0.04624358,0.032021094,0.0007362499,15.437931,-9.005551,22.679443,-9.288749,0.0,0.0,0.0,0.0,0.0,0.0,640.5983,1462.955,-201.0,1535.2506,1414.7227,-201.0,2505.323,973.7635,-201.0
0.018547326,-0.27251026,3.2939177,0.04867588,0.036784932,0.00069488055,15.291934,-11.519876,23.519997,-7.038936,0.0,0.0,0.0,0.0,0.0,0.0,727.7459,1500.59,-201.0,1562.8594,1409.8324,-201.0,2525.3396,819.17706,-201.0
0.017072434,-0.6605138,3.549318,0.052258257,0.033560265,0.00078806264,15.302457,-12.250409,19.53425,-4.572096,0.0,0.0,0.0,0.0,0.0,0.0,760.5252,1266.0518,-201.0,1674.4957,1437.6913,-201.0,2479.0674,983.236,-201.0
0.016606644,-3.1912203,6.115932,0.054878447,0.021033233,0.0008376336,17.344286,-8.036242,17.672293,-8.621384,0.0,0.0,0.0,0.0,0.0,0.0,564.6226,1249.4847,-201.0,1539.8427,1235.4097,-201.0,2409.5144,870.54156,-201.0
0.015886663,-6.3116927,9.317708,0.067163475,0.007987896,0.00085788517,19.800993,-3.5262349,15.444133,-14.163303,0.0,0.0,0.0,0.0,0.0,0.0,437.90488,1198.9738,-201.0,1455.0679,1240.5293,-201.0,2298.8738,840.68756,-201.0
